Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Inflammatory Response (GO:0050727)	3/152	0.22151778794409757	0.3382213683157761	0	0	1.880814626243925	2.834862332984713	MYO1C;TNFAIP3;IL17RA
Positive Regulation Of Defense Response (GO:0031349)	2/84	0.22601100320387776	0.33833546811676	0	0	2.2747038327526132	3.382874925178801	MYO1C;IL17RA
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	2/84	0.22601100320387776	0.33833546811676	0	0	2.2747038327526132	3.382874925178801	NLRC5;TNFAIP3
Regulation Of Defense Response To Virus By Host (GO:0050691)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	TNFAIP3
Golgi To Plasma Membrane Transport (GO:0006893)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	BBS2
Regulation Of Interleukin-2 Production (GO:0032663)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	TNFAIP3
Regulation Of Macrophage Activation (GO:0043030)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	PJA2
Amide Transport (GO:0042886)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	DISP1
Regulation Of Osteoclast Differentiation (GO:0045670)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	TNFRSF11A
Calcium Ion Import Across Plasma Membrane (GO:0098703)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	SCN9A
Ceramide Biosynthetic Process (GO:0046513)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	B4GALNT1
Positive Regulation Of Cell Division (GO:0051781)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	TAS1R2
Embryonic Skeletal System Development (GO:0048706)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	DYNC2I1
Endoderm Formation (GO:0001706)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	MMP15
Synaptic Vesicle Exocytosis (GO:0016079)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	UNC13C
Water-Soluble Vitamin Metabolic Process (GO:0006767)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	CUBN
Import Into Cell (GO:0098657)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	SLC36A1
Regulation Of Amide Metabolic Process (GO:0034248)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	TCOF1
Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/24	0.22722622558072872	0.33833546811676	0	0	4.046442687747035	5.99605587776655	MYO16
Chemical Synaptic Transmission (GO:0007268)	3/155	0.22993785840008002	0.3414470781105769	0	0	1.843352994555354	2.7096297064409254	UNC13C;PTPRN2;AMPH
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	2/85	0.2299477084777983	0.3414470781105769	0	0	2.247160068846816	3.3031081139756973	RTKN2;TNFRSF11A
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	3/156	0.23275801517895126	0.3421538321807743	0	0	1.831192247013748	2.669431350752843	BBS2;DYNC2I1;AVIL
Regulation Of Protein Targeting To Mitochondrion (GO:1903214)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	CSNK2A2
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	TNFAIP3
Regulation Of Vasculature Development (GO:1901342)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	ERBB2
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	CYP27B1
Response To Peptide (GO:1901652)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	STAT2
Digestive Tract Development (GO:0048565)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	GLI1
Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	FARP2
Skeletal Muscle Organ Development (GO:0060538)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	DISP1
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	TNFRSF11A
Positive Regulation Of Ossification (GO:0045778)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	CYP27B1
Hexose Metabolic Process (GO:0019318)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	OAS1
Positive Regulation Of Signaling Receptor Activity (GO:2000273)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	EGF
Muscle Cell Differentiation (GO:0042692)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	MYOCD
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	SKOR1
Regulation Of Axonogenesis (GO:0050770)	1/25	0.2354879289014765	0.3421538321807743	0	0	3.8776041666666665	5.607386417633251	TIAM2
Organelle Organization (GO:0006996)	4/232	0.23604661943231522	0.342505229001789	0	0	1.6403001723963087	2.36814393041504	FAM174B;CHMP1A;LONP1;TNFAIP3
Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	MYO16
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	RTKN2
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	TNFAIP3
Regulation Of Microtubule-Based Process (GO:0032886)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	ERBB2
Autophagy Of Mitochondrion (GO:0000422)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	ATG2B
Cognition (GO:0050890)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	SETD5
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	NLRC5
Learning (GO:0007612)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	NRXN3
Positive Regulation Of Viral Process (GO:0048524)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	GBP7
Metaphase Plate Congression (GO:0051310)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	CHMP1A
Regulation Of DNA Binding (GO:0051101)	1/26	0.2436618002355303	0.3484105900193231	0	0	3.722272727272727	5.255752608756961	EGF
Regulation Of Gene Expression (GO:0010468)	9/639	0.2441486507087587	0.34864556329744806	0	0	1.3412414965986394	1.8911210229755049	CYP27B1;SKOR1;MUSK;IFNGR1;EGF;WWC2;ZFP64;CHMP1A;NFE2L2
Regulation Of Apoptotic Process (GO:0042981)	6/395	0.24732508425564043	0.3502450685410691	0	0	1.4444594777432012	2.017984535891644	ANKLE2;ERBB3;ERBB2;TNFRSF10C;TNFRSF8;ATF6
Skeletal System Development (GO:0001501)	2/90	0.2496895729588448	0.3502450685410691	0	0	2.1188311688311687	2.939956306279386	TCOF1;COL9A2
Positive Regulation Of Apoptotic Process (GO:0043065)	3/162	0.24980480360071897	0.3502450685410691	0	0	1.7614400346996313	2.4432502317538054	TNFRSF10C;TNFRSF8;ATF6
Protein Ubiquitination (GO:0016567)	4/238	0.24989665647002265	0.3502450685410691	0	0	1.5976483375327306	2.2154714443888803	FANCA;KLHL22;PJA2;NFE2L2
Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	TNFAIP3
DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	POLE
Negative Regulation Of Interleukin-6 Production (GO:0032715)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	TNFAIP3
Regulation Of Interferon-Beta Production (GO:0032648)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	OAS1
Amino Acid Transmembrane Transport (GO:0003333)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	SLC36A1
Neurotransmitter Secretion (GO:0007269)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	PTPRN2
Organelle Disassembly (GO:1903008)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	ATG2B
Cell Cycle G1/S Phase Transition (GO:0044843)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	POLE
Cellular Response To Amino Acid Starvation (GO:0034198)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	LARS1
Regulation Of Wound Healing (GO:0061041)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	TNFAIP3
Response To Amino Acid Starvation (GO:1990928)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	LARS1
Dicarboxylic Acid Metabolic Process (GO:0043648)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	D2HGDH
Vitamin Transport (GO:0051180)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	CUBN
Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	TET1
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	TOPBP1
Mitotic Metaphase Plate Congression (GO:0007080)	1/27	0.25174876804478324	0.3502450685410691	0	0	3.57888986013986	4.936447392487748	CHMP1A
Negative Regulation Of Signal Transduction (GO:0009968)	3/163	0.25266487446141805	0.35106777544060785	0	0	1.750323275862069	2.40790445937181	ERBB3;CSNK2A2;TNFAIP3
ERBB Signaling Pathway (GO:0038127)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	EGF
Amino Acid Transport (GO:0006865)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	SLC36A1
Nucleic Acid-Templated Transcription (GO:0097659)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	TAF1B
Regulation Of Protein Modification Process (GO:0031399)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	STAT2
Cellular Defense Response (GO:0006968)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	GNLY
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	GLI1
Response To Organonitrogen Compound (GO:0010243)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	ATF6
Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell (GO:0050911)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	OR10A7
Secondary Alcohol Metabolic Process (GO:1902652)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	APOF
Epithelial Cell Migration (GO:0010631)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	FAT2
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	STAT2
Vacuolar Transport (GO:0007034)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	CHMP1A
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	MYO1C
Pyruvate Metabolic Process (GO:0006090)	1/28	0.25974975108701165	0.35453217288517624	0	0	3.446127946127946	4.645506624759137	SDS
Actin Filament Organization (GO:0007015)	2/94	0.26552223782550516	0.35721799606056004	0	0	2.0262111801242235	2.6868708776256964	MYO1C;AVIL
Regulation Of Cell Adhesion (GO:0030155)	2/94	0.26552223782550516	0.35721799606056004	0	0	2.0262111801242235	2.6868708776256964	ERBB3;ERBB2
RNA Modification (GO:0009451)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	ANKRD16
Neurotransmitter Transport (GO:0006836)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	PTPRN2
Regulation Of Peptide Hormone Secretion (GO:0090276)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	PASK
Nucleus Organization (GO:0006997)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	CHMP1A
Peptidyl-Threonine Phosphorylation (GO:0018107)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	CSNK2A2
Regulation Of Smoothened Signaling Pathway (GO:0008589)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	GLI1
Regulation Of Transport (GO:0051049)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	PTPRN2
Cellular Response To Type I Interferon (GO:0071357)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	STAT2
Detection Of Chemical Stimulus Involved In Sensory Perception (GO:0050907)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	OR10A7
Selective Autophagy (GO:0061912)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	ATG2B
Skeletal System Morphogenesis (GO:0048705)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	DYNC2I1
Transcription Preinitiation Complex Assembly (GO:0070897)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	TAF1B
Translational Elongation (GO:0006414)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	DROSHA
Monoatomic Cation Transport (GO:0006812)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	CNGB1
Regulation Of JUN Kinase Activity (GO:0043506)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	TNFRSF11A
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	1/29	0.2676656584727601	0.35721799606056004	0	0	3.3228490259740258	4.379570243024528	CSNK2A2
Negative Regulation Of Protein Phosphorylation (GO:0001933)	2/95	0.2694817997228824	0.35875594273452693	0	0	2.0043010752688173	2.6281486527946996	DBNDD1;GSKIP
Axon Guidance (GO:0007411)	2/95	0.2694817997228824	0.35875594273452693	0	0	2.0043010752688173	2.6281486527946996	ARHGEF25;NRXN3
Carboxylic Acid Transport (GO:0046942)	1/30	0.27549738972619386	0.3643447386746472	0	0	3.20807210031348	4.135773167434517	SLC36A1
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/30	0.27549738972619386	0.3643447386746472	0	0	3.20807210031348	4.135773167434517	MYO16
Steroid Biosynthetic Process (GO:0006694)	1/30	0.27549738972619386	0.3643447386746472	0	0	3.20807210031348	4.135773167434517	OSBPL3
Glucose Metabolic Process (GO:0006006)	1/30	0.27549738972619386	0.3643447386746472	0	0	3.20807210031348	4.135773167434517	OAS1
Regulation Of T Cell Differentiation (GO:0045580)	1/30	0.27549738972619386	0.3643447386746472	0	0	3.20807210031348	4.135773167434517	FANCA
Regulation Of Protein Phosphorylation (GO:0001932)	3/171	0.2757021241774851	0.3643447386746472	0	0	1.6661535303776682	2.1467292848140804	MUSK;STAT2;ERBB2
Protein Modification Process (GO:0036211)	6/413	0.2797604470100829	0.3684581799593158	0	0	1.3790249579723264	1.75663176239947	ST8SIA1;MMP15;CSNK2A2;LRRK1;ERBB2;PASK
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	4/251	0.2804579822162078	0.3684581799593158	0	0	1.5123446678055743	1.9226912052164402	CYP27B1;EGF;TET1;TNFRSF11A
Negative Regulation Of Response To External Stimulus (GO:0032102)	2/98	0.28135658369229855	0.3684581799593158	0	0	1.9413095238095237	2.4618375696599464	MYO1C;TNFAIP3
Neuron Differentiation (GO:0030182)	2/98	0.28135658369229855	0.3684581799593158	0	0	1.9413095238095237	2.4618375696599464	ERBB2;USH2A
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	IL17RA
Actin Polymerization Or Depolymerization (GO:0008154)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	AVIL
Neural Crest Cell Development (GO:0014032)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	TCOF1
Embryonic Organ Morphogenesis (GO:0048562)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	DYNC2I1
Positive Regulation Of Osteoblast Differentiation (GO:0045669)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	DNAI3
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	EGF
Microtubule Bundle Formation (GO:0001578)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	CFAP74
Monocyte Chemotaxis (GO:0002548)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	TNFRSF11A
Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)	1/31	0.28324583491784594	0.3684581799593158	0	0	3.10094696969697	3.911658805304529	TNFAIP3
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	3/174	0.28439940825201676	0.369514135000517	0	0	1.6366202863480541	2.0578465155710743	MUSK;ERBB3;ERBB2
Nucleotide-Excision Repair (GO:0006289)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	POLE
Peptidyl-Threonine Modification (GO:0018210)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	CSNK2A2
Cellular Response To Mechanical Stimulus (GO:0071260)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	TNFRSF8
Endocytic Recycling (GO:0032456)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	DENND1C
Eye Development (GO:0001654)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	ATF6
Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	TCOF1
Mesenchymal Cell Differentiation (GO:0048762)	1/32	0.29091187472888475	0.37482209366141167	0	0	3.0007331378299122	3.7051099118342568	ZFP64
Positive Regulation Of Response To External Stimulus (GO:0032103)	2/102	0.29716465658354635	0.3823158619706354	0	0	1.8632	2.26093524428967	MYO1C;IL17RA
Antiviral Innate Immune Response (GO:0140374)	1/33	0.29849638066902523	0.3823158619706354	0	0	2.9067826704545454	3.51429289815426	OAS1
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	1/33	0.29849638066902523	0.3823158619706354	0	0	2.9067826704545454	3.51429289815426	MUSK
Extracellular Matrix Disassembly (GO:0022617)	1/33	0.29849638066902523	0.3823158619706354	0	0	2.9067826704545454	3.51429289815426	MMP15
Regulation Of Bone Mineralization (GO:0030500)	1/33	0.29849638066902523	0.3823158619706354	0	0	2.9067826704545454	3.51429289815426	CYP27B1
Negative Regulation Of Cell Migration (GO:0030336)	2/103	0.30110951690103455	0.38520637605919333	0	0	1.8446393210749645	2.214085965903307	DNAI3;TET1
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	TNFAIP3
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	POLE
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	TCOF1
Autophagosome Assembly (GO:0000045)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	ATG2B
Autophagosome Organization (GO:1905037)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	ATG2B
Cellular Component Disassembly (GO:0022411)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	MMP15
Response To Organic Cyclic Compound (GO:0014070)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	CYP27B1
Response To Peptide Hormone (GO:0043434)	1/34	0.3060002150046302	0.38779159720985373	0	0	2.818526170798898	3.3376126542589644	STAT2
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	2/105	0.30898796670843487	0.39066197896119076	0	0	1.8085991678224689	2.124114619939127	FAT2;CDH15
Metal Ion Transport (GO:0030001)	2/105	0.30898796670843487	0.39066197896119076	0	0	1.8085991678224689	2.124114619939127	CYP27B1;SCN9A
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	2/106	0.31292082372738567	0.39350940031922793	0	0	1.7910989010989011	2.080907801683323	ERBB2;PASK
Regulation Of Stem Cell Population Maintenance (GO:2000036)	1/35	0.31342423096656363	0.39350940031922793	0	0	2.735461229946524	3.173675651334016	TET1
Renal System Development (GO:0072001)	1/35	0.31342423096656363	0.39350940031922793	0	0	2.735461229946524	3.173675651334016	MYOCD
Telomere Organization (GO:0032200)	1/35	0.31342423096656363	0.39350940031922793	0	0	2.735461229946524	3.173675651334016	ZNF365
Positive Regulation Of Protein Transport (GO:0051222)	1/35	0.31342423096656363	0.39350940031922793	0	0	2.735461229946524	3.173675651334016	CD33
Positive Regulation Of Secretion By Cell (GO:1903532)	1/35	0.31342423096656363	0.39350940031922793	0	0	2.735461229946524	3.173675651334016	CD33
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	6/432	0.3149871299940007	0.3950128625562816	0	0	1.3159542047607282	1.520221219832947	CYP27B1;SKOR1;WWC2;ZNF778;TET1;ZNF169
Axonogenesis (GO:0007409)	2/107	0.31684896066143087	0.39642792416088746	0	0	1.7739319727891156	2.038833382303861	ARHGEF25;NRXN3
Positive Regulation Of Hydrolase Activity (GO:0051345)	2/107	0.31684896066143087	0.39642792416088746	0	0	1.7739319727891156	2.038833382303861	LARS1;ERBB2
Negative Regulation Of Apoptotic Process (GO:0043066)	4/267	0.3188045549427921	0.3981074441820978	0	0	1.418932284226027	1.622090814874982	ANKLE2;ERBB3;CSNK2A2;ERBB2
Inorganic Cation Transmembrane Transport (GO:0098662)	3/186	0.3193725101565436	0.3981074441820978	0	0	1.5281703410589786	1.744249217049138	SLC36A1;NNT;SCN9A
Cardiac Muscle Tissue Development (GO:0048738)	1/36	0.3207692727868707	0.3981074441820978	0	0	2.657142857142857	3.021259620898141	MYOCD
Peptidyl-Tyrosine Modification (GO:0018212)	1/36	0.3207692727868707	0.3981074441820978	0	0	2.657142857142857	3.021259620898141	ERBB2
Response To Metal Ion (GO:0010038)	1/36	0.3207692727868707	0.3981074441820978	0	0	2.657142857142857	3.021259620898141	D2HGDH
Response To Reactive Oxygen Species (GO:0000302)	1/36	0.3207692727868707	0.3981074441820978	0	0	2.657142857142857	3.021259620898141	ERCC6L2
Protein Lipidation (GO:0006497)	1/36	0.3207692727868707	0.3981074441820978	0	0	2.657142857142857	3.021259620898141	PIGM
Regulation Of Cell Migration (GO:0030334)	4/269	0.3236344548403719	0.4012028046816996	0	0	1.408048860290108	1.5884771225693552	DNAI3;MYO1C;EGF;TET1
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	1/37	0.32803617590564504	0.4038805309271097	0	0	2.583175505050505	2.879288489044239	ZNF365
Response To Insulin (GO:0032868)	1/37	0.32803617590564504	0.4038805309271097	0	0	2.583175505050505	2.879288489044239	EPRS1
Telomere Maintenance (GO:0000723)	1/37	0.32803617590564504	0.4038805309271097	0	0	2.583175505050505	2.879288489044239	ZNF365
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/37	0.32803617590564504	0.4038805309271097	0	0	2.583175505050505	2.879288489044239	ACAD9
Proton Motive Force-Driven ATP Synthesis (GO:0015986)	1/37	0.32803617590564504	0.4038805309271097	0	0	2.583175505050505	2.879288489044239	VPS9D1
Negative Regulation Of Autophagy (GO:0010507)	1/37	0.32803617590564504	0.4038805309271097	0	0	2.583175505050505	2.879288489044239	KLHL22
Heart Development (GO:0007507)	2/111	0.33250750325592826	0.40891992152407103	0	0	1.7084141546526868	1.8811226155796696	MYOCD;ERBB3
Regulation Of Mitotic Nuclear Division (GO:0007088)	1/38	0.3352257668225801	0.4094678575539085	0	0	2.513206388206388	2.7468115441008094	EGF
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	1/38	0.3352257668225801	0.4094678575539085	0	0	2.513206388206388	2.7468115441008094	GNLY
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	1/38	0.3352257668225801	0.4094678575539085	0	0	2.513206388206388	2.7468115441008094	TNFAIP3
Fat Cell Differentiation (GO:0045444)	1/38	0.3352257668225801	0.4094678575539085	0	0	2.513206388206388	2.7468115441008094	BBS2
Fatty Acid Biosynthetic Process (GO:0006633)	1/38	0.3352257668225801	0.4094678575539085	0	0	2.513206388206388	2.7468115441008094	ACSF3
Protein-Containing Complex Disassembly (GO:0032984)	1/38	0.3352257668225801	0.4094678575539085	0	0	2.513206388206388	2.7468115441008094	CHMP1A
Response To Ionizing Radiation (GO:0010212)	1/39	0.34233886343384956	0.4158070914292038	0	0	2.44691985645933	2.6229860262788978	TOPBP1
Sterol Metabolic Process (GO:0016125)	1/39	0.34233886343384956	0.4158070914292038	0	0	2.44691985645933	2.6229860262788978	APOF
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)	1/39	0.34233886343384956	0.4158070914292038	0	0	2.44691985645933	2.6229860262788978	FAT2
Inorganic Anion Transmembrane Transport (GO:0098661)	1/39	0.34233886343384956	0.4158070914292038	0	0	2.44691985645933	2.6229860262788978	CYP27B1
Negative Regulation Of TOR Signaling (GO:0032007)	1/39	0.34233886343384956	0.4158070914292038	0	0	2.44691985645933	2.6229860262788978	MINAR1
Anterograde Trans-Synaptic Signaling (GO:0098916)	2/114	0.3441856597129256	0.4166457985998573	0	0	1.66234693877551	1.7730161215091231	UNC13C;AMPH
