Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	7/107	0.016529661878607767	0.239752254269101	0	0	2.8055860349127184	11.510193962899235	ADGRG1;RAMP3;UCN3;ADGRG5;LPAR1;ADRA1D;TSHR
Regulation Of MAPK Cascade (GO:0043408)	8/133	0.01713112549658121	0.239752254269101	0	0	2.56752	10.441739933990101	CD74;PHLPP1;DOK4;EGF;ERBB2;LPAR1;ADRA1D;RNF41
Supramolecular Fiber Organization (GO:0097435)	10/187	0.017587244703573646	0.239752254269101	0	0	2.2705334582517107	9.174275196902883	KRT81;KRT80;MYO1C;AVIL;TMOD3;KRT7;KATNB1;UBASH3A;KRT86;KRT83
Regulation Of Interleukin-8 Production (GO:0032677)	4/41	0.017858942930541504	0.239752254269101	0	0	4.317634466149317	17.37956198492472	CD74;DDIT3;CD33;MAP2K5
Regulation Of Calcium Ion Transport (GO:0051924)	4/41	0.017858942930541504	0.239752254269101	0	0	4.317634466149317	17.37956198492472	EGF;CAMK2A;BCL2;CD33
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	3/23	0.018179403652094247	0.239752254269101	0	0	5.982222222222222	23.973552119236377	OAS1;STAT2;NLRC5
Positive Regulation Of Protein Metabolic Process (GO:0051247)	7/110	0.018963333119216847	0.239752254269101	0	0	2.7233614991647097	10.79880373832672	ERBB2;SAMD4A;TNFAIP3;PASK;MAP2K5;RAB7A;RNF41
Positive Regulation Of Apoptotic Process (GO:0043065)	9/162	0.018967866719558135	0.239752254269101	0	0	2.361639392599145	9.363921344477257	RPS6KA2;DDIT3;MAP3K20;TNFRSF10C;BCL2;TNFRSF8;CEL;ATF6;BOK
Protein Catabolic Process (GO:0030163)	5/63	0.019274601766614854	0.239752254269101	0	0	3.4469923847009496	13.612059246625725	NEU4;LONP1;CEL;RNF41;RAB7A
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	OAS1;MAP2K5
ERBB2 Signaling Pathway (GO:0038128)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	EGF;ERBB2
Regulation Of Execution Phase Of Apoptosis (GO:1900117)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	CEL;BOK
Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	UNC13C;SYT1
Regulation Of Response To Oxidative Stress (GO:1902882)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	ALOX5;NFE2L2
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	IPPK;MARS1
Cellular Response To Type III Interferon (GO:0071358)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	IFNGR1;JAK1
Release Of Cytochrome C From Mitochondria (GO:0001836)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	BCL2;BOK
Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	OAS1;RFTN1
Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	RAB3GAP2;RAB3GAP1
Type III Interferon-Mediated Signaling Pathway (GO:0038196)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	IFNGR1;JAK1
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	BCL2;MAP2K5
Negative Regulation Of Secretion (GO:0051048)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	ERBB3;EGF
Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	BCL2;MAP2K5
Positive Regulation Of Exosomal Secretion (GO:1903543)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	VPS4B;RAB7A
Positive Regulation Of Glial Cell Differentiation (GO:0045687)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	EGR2;ZNF365
Positive Regulation Of Muscle Hypertrophy (GO:0014742)	2/9	0.01939435108975854	0.239752254269101	0	0	11.37579169598874	44.852169315309354	MYMK;PDE9A
Regulation Of Neuron Projection Development (GO:0010975)	7/111	0.019827521472703457	0.24361253516766748	0	0	2.697007481296758	10.57411497798907	MINAR1;MUSK;AVIL;LPAR1;CRMP1;ROR2;ZNF365
Import Into Cell (GO:0098657)	3/24	0.02040527167349667	0.24769049651864936	0	0	5.69700176366843	22.17251435618556	SLC36A1;LRRC8C;LRRC8D
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	3/24	0.02040527167349667	0.24769049651864936	0	0	5.69700176366843	22.17251435618556	BCL2L10;BCL2;BOK
DNA Metabolic Process (GO:0006259)	9/165	0.02109096005791875	0.2544807456090196	0	0	2.3157894736842106	8.936424926180322	FBH1;MGMT;TDG;LONP1;FANCA;NABP2;TOPBP1;POLE;ZNF365
Anterograde Trans-Synaptic Signaling (GO:0098916)	7/114	0.022584434515522347	0.26121439059357277	0	0	2.620901018481833	9.934510497863037	UNC13C;SYT1;RPS6KA2;KIF5A;AMPH;PDE7B;GABRD
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	7/114	0.022584434515522347	0.26121439059357277	0	0	2.620901018481833	9.934510497863037	CSNK1A1;TBL1XR1;EGF;DDIT3;LRRK1;GSKIP;GLI1
Negative Regulation Of Cell Cycle (GO:0045786)	4/44	0.022609957271584838	0.26121439059357277	0	0	3.993069306930693	15.131196605054564	MYOCD;BRINP1;ZNRF4;RPS6KA2
Interstrand Cross-Link Repair (GO:0036297)	3/25	0.022774091887307803	0.26121439059357277	0	0	5.437710437710438	20.56613707547828	ERCC6L2;RFWD3;FANCA
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	3/25	0.022774091887307803	0.26121439059357277	0	0	5.437710437710438	20.56613707547828	FBH1;DDIT3;BOK
Regulation Of Chromosome Separation (GO:1905818)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	CSNK2A2;NCAPG2
Regulation Of Defense Response To Virus (GO:0050688)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	TNFAIP3;ZMPSTE24
Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	EGF;MGAT5
Endoplasmic Reticulum To Cytosol Transport (GO:1903513)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	OS9;HSP90B1
Establishment Of Melanosome Localization (GO:0032401)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	BBS2;RAB27A
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	NDST1;SULF2
Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	GSKIP;PRODH
Melanosome Transport (GO:0032402)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	BBS2;RAB27A
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	CD74;BCL2
Pigment Granule Transport (GO:0051904)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	BBS2;RAB27A
Plasma Membrane Repair (GO:0001778)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	VPS4B;CHMP1A
Polyol Biosynthetic Process (GO:0046173)	2/10	0.023852827726658758	0.26121439059357277	0	0	9.95320197044335	37.18369452115023	IPPK;CYP27B1
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	4/45	0.024348468617695976	0.265200887917067	0	0	3.8954358850519197	14.472659661474129	DDIT3;NLRC5;TNFAIP3;MAP2K5
Protein Deubiquitination Involved In Ubiquitin-Dependent Protein Catabolic Process (GO:0071947)	1/1	0.024607800355201305	0.26658450384801413	0	0	Infinity	Infinity	TNFAIP3
Endosomal Transport (GO:0016197)	6/91	0.024759840915149472	0.2667972162782149	0	0	2.824758560140474	10.447460650829264	DENND1C;ACAP2;VPS4B;CHMP1A;AGAP2;RAB7A
Metaphase Plate Congression (GO:0051310)	3/26	0.025285907371820397	0.2695825574297254	0	0	5.200966183574879	19.126595056342662	DCTN2;VPS4B;CHMP1A
Neurogenesis (GO:0022008)	3/26	0.025285907371820397	0.2695825574297254	0	0	5.200966183574879	19.126595056342662	ERBB3;ERBB2;LPAR1
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	5/68	0.0259038961256496	0.27318021660918673	0	0	3.1724368821143014	11.590060009981391	SYDE2;TIAM2;ARHGAP9;PLEKHG1;ARHGEF25
Cellular Response To Oxidative Stress (GO:0034599)	5/68	0.0259038961256496	0.27318021660918673	0	0	3.1724368821143014	11.590060009981391	ERCC6L2;LONP1;ABL1;EIF2S1;NFE2L2
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	4/46	0.026165648538745926	0.27318021660918673	0	0	3.8024516737388026	13.853502043456905	ALDH1A3;SDS;OSBPL3;ACSF3
Plasma Membrane Organization (GO:0007009)	4/46	0.026165648538745926	0.27318021660918673	0	0	3.8024516737388026	13.853502043456905	FA2H;VPS4B;CHMP1A;MYMK
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	39/1152	0.026635697855251855	0.27665428442439427	0	0	1.4300104456570173	5.184507072487951	GMEB2;CCNT2;MAX;NOTCH4;WWC2;ZBTB21;NLRC5;GLI1;BARX1;BHLHE23;HOXC11;FSTL3;HELZ2;RPS14;CYP27B1;HEY1;ABL1;PITX2;ZNF169;MAP2K5;LEFTY1;SKOR1;EGR2;MYOCD;SMARCC2;SMAD3;STAT2;TET1;PIAS1;TFDP1;CDK4;TBL1XR1;DDIT3;ZNF778;ZNF613;LHX5;ATF6;SSBP3;NFE2L2
Protein Modification Process (GO:0036211)	17/413	0.027363828533956122	0.2778889675388086	0	0	1.7321036451471234	6.233032584139827	GMFB;CSNK1A1;ST8SIA1;CSNK2A2;LRRK1;CAMK2A;PASK;PRKCZ;MMP15;CDK4;MAN2A1;CTDSP2;ERBB2;ABL1;MAP3K20;ATG4B;JAK1
Response To Lipid (GO:0033993)	5/69	0.027384082205996075	0.2778889675388086	0	0	3.1226736972704714	11.234734742783838	CYP27B1;CYP24A1;VPS4B;TNFRSF11A;ABCG1
DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005)	3/27	0.0279404679063834	0.2778889675388086	0	0	4.98395061728395	17.830976349955684	FBH1;RFWD3;POLE
Cell Cycle G1/S Phase Transition (GO:0044843)	3/27	0.0279404679063834	0.2778889675388086	0	0	4.98395061728395	17.830976349955684	CDK4;CAMK2A;POLE
Mitotic Metaphase Plate Congression (GO:0007080)	3/27	0.0279404679063834	0.2778889675388086	0	0	4.98395061728395	17.830976349955684	DCTN2;VPS4B;CHMP1A
Apoptotic Process (GO:0006915)	8/146	0.02809652512653048	0.2778889675388086	0	0	2.323768115942029	8.300753863607168	BCL2L10;ERBB3;IL2RA;BCL2;ADRA1D;CEL;PDCD1;BOK
Regulation Of Leukocyte Activation (GO:0002694)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	CD74;PJA2
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	MYO1C;OAS1
Retrograde Protein Transport, ER To Cytosol (GO:0030970)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	OS9;HSP90B1
Tyrosine Metabolic Process (GO:0006570)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	THAP4;FANCA
Melanosome Localization (GO:0032400)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	BBS2;RAB27A
Midbody Abscission (GO:0061952)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	VPS4B;CHMP1A
Negative Regulation Of Interleukin-8 Production (GO:0032717)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	CD33;MAP2K5
Regulation Of Cell Junction Assembly (GO:1901888)	2/11	0.0286853127781996	0.2778889675388086	0	0	8.846743295019158	31.418059063791002	SETD5;MYO1C
Negative Regulation Of Growth (GO:0045926)	5/70	0.02891700526281234	0.2787931368639563	0	0	3.074441687344913	10.893747443074766	MINAR1;CYP27B1;SMAD3;CGRRF1;MT1E
Axon Guidance (GO:0007411)	6/95	0.02978569909817858	0.2853116309950794	0	0	2.6971323159483482	9.476986362484922	ROBO2;ENAH;SEMA5B;ARHGEF25;KIF5A;NRXN3
Protein Modification By Small Protein Conjugation (GO:0032446)	10/204	0.02987630478410012	0.2853116309950794	0	0	2.0693674558358803	7.264906795233057	EGR2;OS9;FBH1;RFWD3;DCUN1D2;TRIM10;PJA2;PIAS1;RNF41;NFE2L2
Response To Tumor Necrosis Factor (GO:0034612)	5/71	0.030503147415043314	0.28992378321373713	0	0	3.0276712534777053	10.566346830819816	CCL22;TNFRSF11A;GBP2;TANK;NFE2L2
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	3/28	0.03073724926022837	0.2907772641284515	0	0	4.784296296296296	16.660259445067037	STAT2;TANK;JAK1
Positive Regulation Of Transferase Activity (GO:0051347)	6/96	0.03113915862442896	0.292312880089497	0	0	2.666998341625207	9.252588361840786	CD74;MUSK;ERBB3;ERBB2;DCUN1D2;ROR2
Positive Regulation Of Programmed Cell Death (GO:0043068)	8/149	0.031189711771335907	0.292312880089497	0	0	2.273900709219858	7.885130426683233	RPS6KA2;MAP3K20;TNFRSF10C;BCL2;TNFRSF8;GBP2;ATF6;BOK
Regulation Of Phosphorylation (GO:0042325)	4/49	0.032094872854442937	0.2954530278867013	0	0	3.5482948294829484	12.202795217473577	ANKLE2;EGF;STAT2;NLRC5
Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	4/49	0.032094872854442937	0.2954530278867013	0	0	3.5482948294829484	12.202795217473577	TBL1XR1;EGF;LRRK1;GSKIP
Positive Regulation Of Phosphorylation (GO:0042327)	8/150	0.03227061116095573	0.2954530278867013	0	0	2.2577464788732393	7.75219454871407	CD74;MUSK;SLCO3A1;ERBB3;FBH1;EGF;ERBB2;ROR2
Organelle Assembly (GO:0070925)	9/179	0.03329091769863154	0.2954530278867013	0	0	2.123219814241486	7.224193124766745	BBS2;DYNC2I1;AVIL;VPS4B;CHMP1A;CFAP20;PTPDC1;ATG2B;RAB7A
Cellular Response To Type I Interferon (GO:0071357)	3/29	0.0336754716250187	0.2954530278867013	0	0	4.6	15.598533537297863	STAT2;TANK;JAK1
Selective Autophagy (GO:0061912)	3/29	0.0336754716250187	0.2954530278867013	0	0	4.6	15.598533537297863	ATG4B;RAB7A;ATG2B
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	5/73	0.03383683368236555	0.2954530278867013	0	0	2.938257188731572	9.949542112045894	EGF;ERBB2;NLRC5;SAMD4A;PASK
Regulation Of Exosomal Secretion (GO:1903541)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	VPS4B;RAB7A
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	BCL2;MAP2K5
Regulation Of Protein Kinase A Signaling (GO:0010738)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	RAMP3;PJA2
Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	MYO1C;OAS1
Late Endosome To Lysosome Transport (GO:1902774)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	VPS4B;CHMP1A
Negative Regulation Of Biomineral Tissue Development (GO:0070168)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	HEY1;ASPN
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	TNFAIP3;CD33
Polyol Metabolic Process (GO:0019751)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	IPPK;IMPA2
Pulmonary Valve Morphogenesis (GO:0003184)	2/12	0.03387079376765657	0.2954530278867013	0	0	7.961576354679803	26.95154560592387	ROBO2;HEY1
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	4/50	0.03423195659620817	0.2973163471610321	0	0	3.470942746448558	11.713028355342896	MUSK;ERBB3;EGF;ROR2
Cellular Response To Tumor Necrosis Factor (GO:0071356)	5/74	0.03558515793536232	0.3077428894410089	0	0	2.8954939403747257	9.658865822214594	CCL22;TNFRSF11A;GBP2;TANK;NFE2L2
Regulation Of Apoptotic Process (GO:0042981)	16/395	0.03589316130103016	0.30908000009220415	0	0	1.7008238651661192	5.658995612069731	CD74;ANKLE2;PHLPP1;MGMT;TNFRSF10C;HSP90B1;BCL2L10;ERBB3;RPS6KA2;ERBB2;ABL1;MAP3K20;BCL2;TNFRSF8;ATF6;BOK
Epidermis Development (GO:0008544)	4/51	0.03644988515448945	0.31121406180634004	0	0	3.3968822414156308	11.249852256630923	CALML5;SVEP1;GLI1;KRT83
Visual Perception (GO:0007601)	4/51	0.03644988515448945	0.31121406180634004	0	0	3.3968822414156308	11.249852256630923	BBS2;KIFC3;ATF6;CNGB1
Organic Anion Transport (GO:0015711)	4/52	0.038748836063803714	0.3124762160728915	0	0	3.325907590759076	10.81137667835787	SLC44A4;SLCO3A1;LRRC8C;LRRC8D
Defense Response To Bacterium (GO:0042742)	7/128	0.038955851816576674	0.3124762160728915	0	0	2.3156365285134273	7.514996078034069	GBP6;GBP7;OAS1;GNLY;DROSHA;GBP2;GBP4
Positive Regulation Of Cell Population Proliferation (GO:0008284)	13/305	0.03934067453923934	0.3124762160728915	0	0	1.7898387376452227	5.791016648635936	CD74;EGF;RTKN2;ADRA1D;TNFRSF11A;GLI1;OSMR;TSHR;TSPAN31;ERBB3;CDK4;ERBB2;BCL2
Regulation Of Centrosome Cycle (GO:0046605)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	VPS4B;CHMP1A
Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	CAMK2A;BCL2
Regulation Of Mitotic Spindle Assembly (GO:1901673)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	VPS4B;CHMP1A
Cellular Response To Interferon-Beta (GO:0035458)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	OAS1;CAMK2A
Regulation Of Transferase Activity (GO:0051338)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	NLRC5;NABP2
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	CYP27B1;CYP24A1
Mitotic Cytokinetic Process (GO:1902410)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	VPS4B;CHMP1A
Multivesicular Body Sorting Pathway (GO:0071985)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	VPS4B;RAB27A
Negative Regulation Of Chemokine Production (GO:0032682)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	OAS1;MAP2K5
Neuron Apoptotic Process (GO:0051402)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	ERBB3;BCL2
Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	CDK4;VPS4B
Positive Regulation Of TORC1 Signaling (GO:1904263)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	LARS1;KLHL22
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	IFNGR1;ABCG1
Regulation Of Amyloid-Beta Clearance (GO:1900221)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	MYOCD;IFNGR1
Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	2/13	0.03938906148015605	0.3124762160728915	0	0	7.237348858038513	23.407519509989637	SYT1;RAB3GAP1
Response To Hydrogen Peroxide (GO:0042542)	3/31	0.03997194678690544	0.314622940529744	0	0	4.2708994708994705	13.75049141948745	HP;TNFAIP3;NFE2L2
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	3/31	0.03997194678690544	0.314622940529744	0	0	4.2708994708994705	13.75049141948745	RTKN2;BCL2;NFE2L2
Regulation Of Autophagy (GO:0010506)	7/131	0.04326527804889096	0.33042596764999577	0	0	2.259190732845306	7.094773553246709	DDIT3;CSNK2A2;BCL2;KLHL22;PIP4K2C;ATF6;BOK
Eye Development (GO:0001654)	3/32	0.04332751605576104	0.33042596764999577	0	0	4.123371647509579	12.943129060341597	PITX2;ATF6;RAB3GAP1
Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	3/32	0.04332751605576104	0.33042596764999577	0	0	4.123371647509579	12.943129060341597	ZC3H10;TCOF1;EIF2S1
Proton Transmembrane Transport (GO:1902600)	3/32	0.04332751605576104	0.33042596764999577	0	0	4.123371647509579	12.943129060341597	SLC36A1;SLC36A2;NNT
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	8/160	0.044506254295734585	0.33042596764999577	0	0	2.107894736842105	6.560033075065643	CD74;RAMP3;CCL22;MUSK;ERBB2;ADRA1D;ROR2;PRKCZ
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	10/219	0.044939661531570904	0.33042596764999577	0	0	1.9190449856940204	5.9537114547540995	CYP27B1;CD74;RAMP3;SMAD3;MUSK;IFNGR1;EGF;RAB27A;MAP2K5;NFE2L2
Positive Regulation Of Cell Projection Organization (GO:0031346)	5/79	0.045153873080796644	0.33042596764999577	0	0	2.699014150627054	8.360680049633268	TIAM2;ROBO2;MUSK;AVIL;ROR2
Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	2/14	0.045220683283291145	0.33042596764999577	0	0	6.633825944170772	20.53965654558872	LRIT3;SULF2
Adenine Nucleotide Transport (GO:0051503)	2/14	0.045220683283291145	0.33042596764999577	0	0	6.633825944170772	20.53965654558872	LRRC8C;LRRC8D
Monocarboxylic Acid Catabolic Process (GO:0072329)	2/14	0.045220683283291145	0.33042596764999577	0	0	6.633825944170772	20.53965654558872	LDHD;FANCA
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	2/14	0.045220683283291145	0.33042596764999577	0	0	6.633825944170772	20.53965654558872	CD74;BCL2
