Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Defective Homologous Recombination Repair (HRR) Due to BRCA2 Loss of Function	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TOPBP1
Diseases of DNA Double-Strand Break Repair	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TOPBP1
G1 S-Specific Transcription	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TFDP1
Homologous DNA Pairing and Strand Exchange	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TOPBP1
Inactivation, Recovery and Regulation of the Phototransduction Cascade	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CNGB1
Interconversion of Nucleotide Di- and Triphosphates	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TXNRD1
Ovarian Tumor Domain Proteases	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TNFAIP3
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CAMK2A
RHO GTPases Activate WASPs and WAVEs	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	ABL1
RHOH GTPase Cycle	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	RAB7A
RNA Polymerase I Transcription Termination	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TAF1B
SUMOylation of Intracellular Receptors	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	PIAS1
Signaling by RAS Mutants	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CAMK2A
Signaling by WNT in Cancer	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CSNK1A1
Signaling by Moderate Kinase Activity BRAF Mutants	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CAMK2A
Signaling Downstream of RAS Mutants	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CAMK2A
TNFs Bind Their Physiological Receptors	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TNFRSF8
The Phototransduction Cascade	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	CNGB1
Gene Silencing by RNA	2/55	0.3937150918146795	0.5489672840479857	0	0	1.4981875638999906	1.3965022007406236	DROSHA;H3-3A
Mitotic Prophase	2/55	0.3937150918146795	0.5489672840479857	0	0	1.4981875638999906	1.3965022007406236	NCAPG2;H3-3A
MyD88 Cascade Initiated on Plasma Membrane	2/55	0.3937150918146795	0.5489672840479857	0	0	1.4981875638999906	1.3965022007406236	RPS6KA2;NLRC5
Toll Like Receptor 10 (TLR10) Cascade	2/55	0.3937150918146795	0.5489672840479857	0	0	1.4981875638999906	1.3965022007406236	RPS6KA2;NLRC5
Toll Like Receptor 5 (TLR5) Cascade	2/55	0.3937150918146795	0.5489672840479857	0	0	1.4981875638999906	1.3965022007406236	RPS6KA2;NLRC5
DNA Replication Pre-Initiation	2/56	0.40240543524304717	0.5526312026568339	0	0	1.4703521255245393	1.338454413395537	POLE;H3-3A
Fcgamma Receptor (FCGR) Dependent Phagocytosis	2/56	0.40240543524304717	0.5526312026568339	0	0	1.4703521255245393	1.338454413395537	MYO1C;ABL1
Hedgehog 'Off' State	2/56	0.40240543524304717	0.5526312026568339	0	0	1.4703521255245393	1.338454413395537	CSNK1A1;GLI1
Metabolism of Nucleotides	2/56	0.40240543524304717	0.5526312026568339	0	0	1.4703521255245393	1.338454413395537	TXNRD1;DHODH
Post-translational Modification Synthesis of GPI-anchored Proteins	2/56	0.40240543524304717	0.5526312026568339	0	0	1.4703521255245393	1.338454413395537	PIGB;PIGM
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	CSNK2A2
Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	CSNK1A1
Fanconi Anemia Pathway	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	FANCA
GPVI-mediated Activation Cascade	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	PRKCZ
Gap Junction Assembly	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	TUBAL3
HDACs Deacetylate Histones	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	TBL1XR1
Inhibition of DNA Recombination at Telomere	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	H3-3A
Keratan Sulfate Biosynthesis	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	OMD
N-glycan Trimming in the ER and Calnexin Calreticulin Cycle	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	OS9
NOD1 2 Signaling Pathway	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	TNFAIP3
Plasma Lipoprotein Clearance	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	CUBN
SUMOylation of Ubiquitinylation Proteins	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	PIAS1
Sphingolipid De Novo Biosynthesis	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	FA2H
TRAF6 Mediated IRF7 Activation	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	TANK
Termination of Translesion DNA Synthesis	1/21	0.40758659402462316	0.5526312026568339	0	0	1.9842751842751842	1.7808906849145756	POLE
Expression and Translocation of Olfactory Receptors	4/132	0.40908315381698807	0.5538963363665279	0	0	1.2410272277227723	1.1092758475622155	OR10A7;OR7G1;OR6C70;OR6C68
Chromosome Maintenance	2/57	0.4110363780795749	0.5557754603194252	0	0	1.4435288849081953	1.2834033607132722	CENPP;H3-3A
G Alpha (Q) Signalling Events	4/133	0.4146280633180936	0.5592220448136994	0	0	1.2313301097551617	1.084030267338418	ARHGEF25;RPS6KA2;LPAR1;ADRA1D
Degradation of the Extracellular Matrix	3/95	0.41529205769481237	0.5592220448136994	0	0	1.2946859903381642	1.1377354190689404	COL25A1;MMP15;COL9A2
TCF Dependent Signaling in Response to WNT	3/95	0.41529205769481237	0.5592220448136994	0	0	1.2946859903381642	1.1377354190689404	CSNK1A1;CSNK2A2;H3-3A
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	2/58	0.41960557987911523	0.5638668847197097	0	0	1.4176636171710064	1.2311559397810192	RPS6KA2;NLRC5
CaM Pathway	1/22	0.4221831405429362	0.5638668847197097	0	0	1.8896688896688896	1.6294918633146773	CAMK2A
Calmodulin Induced Events	1/22	0.4221831405429362	0.5638668847197097	0	0	1.8896688896688896	1.6294918633146773	CAMK2A
Dual Incision in GG-NER	1/22	0.4221831405429362	0.5638668847197097	0	0	1.8896688896688896	1.6294918633146773	POLE
RNA Polymerase III Transcription Initiation	1/22	0.4221831405429362	0.5638668847197097	0	0	1.8896688896688896	1.6294918633146773	GTF3C5
RND3 GTPase Cycle	1/22	0.4221831405429362	0.5638668847197097	0	0	1.8896688896688896	1.6294918633146773	TMOD3
Cellular Response to Heat Stress	2/59	0.4281108506789278	0.5668808357995211	0	0	1.392705902687754	1.1815342519346894	CAMK2A;HSPA2
EML4 and NUDC in Mitotic Spindle Formation	2/59	0.4281108506789278	0.5668808357995211	0	0	1.392705902687754	1.1815342519346894	TUBAL3;CENPP
MyD88 Dependent Cascade Initiated on Endosome	2/59	0.4281108506789278	0.5668808357995211	0	0	1.392705902687754	1.1815342519346894	RPS6KA2;NLRC5
Class A 1 (Rhodopsin-like Receptors)	6/214	0.43147161489284086	0.5668808357995211	0	0	1.1455223880597014	0.962872913354439	CCL22;NPY;LPAR1;TAAR2;ADRA1D;TSHR
DNA Double Strand Break Response	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	ABL1
Degradation of GLI1 by the Proteasome	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	GLI1
Detoxification of Reactive Oxygen Species	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	TXNRD1
Fatty acyl-CoA Biosynthesis	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	ACSF3
Intra-Golgi Traffic	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	MAN2A1
RAF Activation	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	CAMK2A
RET Signaling	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	DOK4
Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	ABL1
SARS-CoV-1 Modulates Host Translation Machinery	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	RPS14
SUMOylation of Transcription Cofactors	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	PIAS1
Smooth Muscle Contraction	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	MYL6B
Striated Muscle Contraction	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	TMOD3
Synthesis of Bile Acids and Bile Salts	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	OSBPL3
Translesion Synthesis by Y Family DNA Polymerases Bypasses Lesions on DNA Template	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	POLE
Ubiquitin-dependent Degradation of Cyclin D	1/23	0.43642090000707723	0.5668808357995211	0	0	1.803663167299531	1.4955039500926615	CDK4
Resolution of Sister Chromatid Cohesion	2/60	0.4365501451680951	0.5668808357995211	0	0	1.3686087990487514	1.134374181628155	TUBAL3;CENPP
Toll Like Receptor 7 8 (TLR7 8) Cascade	2/60	0.4365501451680951	0.5668808357995211	0	0	1.3686087990487514	1.134374181628155	RPS6KA2;NLRC5
TCR Signaling	2/61	0.444921556723373	0.5682328919408325	0	0	1.3453285463805627	1.089524129898167	ENAH;HLA-DRA
XBP1(S) Activates Chaperone Genes	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	CTDSP2
tRNA Modification in the Nucleus and Cytosol	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	EPRS1
Association of TriC CCT With Target Proteins During Biosynthesis	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	KIFC3
Ca-dependent Events	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	CAMK2A
Dectin-1 Mediated Noncanonical NF-kB Signaling	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	CCL22
Degradation of GLI2 by the Proteasome	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	CSNK1A1
EGR2 and SOX10-mediated Initiation of Schwann Cell Myelination	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	EGR2
Formation of Incision Complex in GG-NER	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	PIAS1
GSK3B and BTRC CUL1-mediated-degradation of NFE2L2	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	NFE2L2
HS-GAG Biosynthesis	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	NDST1
Hh Mutants Are Degraded by ERAD	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	OS9
MET Activates PTK2 Signaling	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	COL24A1
Mitophagy	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	CSNK2A2
RHOBTB GTPase Cycle	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	TMOD3
RNA Polymerase III Abortive And Retractive Initiation	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	GTF3C5
RNA Polymerase III Transcription	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	GTF3C5
Signaling by Retinoic Acid	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	ALDH1A3
Synthesis of PIPs at the Plasma Membrane	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	PIP4K2C
TAK1-dependent IKK and NF-kappa-B Activation	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	NLRC5
TBC RABGAPs	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	RAB7A
Transport of Vitamins, Nucleosides, and Related Molecules	1/24	0.4503086702155733	0.5682328919408325	0	0	1.725136203397073	1.3763516118408707	SLCO3A1
Estrogen-dependent Gene Expression	2/62	0.45322331207037425	0.5711775843143306	0	0	1.3228243021346469	1.0468438811479366	BCL2;H3-3A
Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	2/63	0.46145376566099866	0.5779081094380989	0	0	1.3010579019623678	1.006203589900918	SLC36A1;SLC36A2
Activation of Matrix Metalloproteinases	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	MMP15
Diseases of DNA Repair	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	TOPBP1
Formation of HIV Elongation Complex in the Absence of HIV Tat	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	CCNT2
Formation of the Beta-Catenin TCF Transactivating Complex	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	H3-3A
GLI3 Is Processed to GLI3R by the Proteasome	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	CSNK1A1
IRE1alpha Activates Chaperones	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	CTDSP2
Keratan Sulfate Keratin Metabolism	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	OMD
RHOJ GTPase Cycle	1/25	0.46385503392335714	0.5779081094380989	0	0	1.6531531531531531	1.269924483347105	RAB7A
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	2/64	0.46961139481840025	0.5813954673885232	0	0	1.27999364373113	0.9674828702617465	RPS6KA2;NLRC5
Toll Like Receptor 2 (TLR2) Cascade	2/64	0.46961139481840025	0.5813954673885232	0	0	1.27999364373113	0.9674828702617465	RPS6KA2;NLRC5
Toll Like Receptor 9 (TLR9) Cascade	2/64	0.46961139481840025	0.5813954673885232	0	0	1.27999364373113	0.9674828702617465	RPS6KA2;NLRC5
Toll Like Receptor TLR1 TLR2 Cascade	2/64	0.46961139481840025	0.5813954673885232	0	0	1.27999364373113	0.9674828702617465	RPS6KA2;NLRC5
Toll Like Receptor TLR6 TLR2 Cascade	2/64	0.46961139481840025	0.5813954673885232	0	0	1.27999364373113	0.9674828702617465	RPS6KA2;NLRC5
Aspirin ADME	1/26	0.47706836390159174	0.5847745738753977	0	0	1.586928746928747	1.1744787892162636	UGT3A1
Carboxyterminal Post-Translational Modifications of Tubulin	1/26	0.47706836390159174	0.5847745738753977	0	0	1.586928746928747	1.1744787892162636	TUBAL3
DAG and IP3 Signaling	1/26	0.47706836390159174	0.5847745738753977	0	0	1.586928746928747	1.1744787892162636	CAMK2A
Hh Mutants Abrogate Ligand Secretion	1/26	0.47706836390159174	0.5847745738753977	0	0	1.586928746928747	1.1744787892162636	OS9
Metabolism of Polyamines	1/26	0.47706836390159174	0.5847745738753977	0	0	1.586928746928747	1.1744787892162636	SMOX
Negative Regulation of NOTCH4 Signaling	1/26	0.47706836390159174	0.5847745738753977	0	0	1.586928746928747	1.1744787892162636	NOTCH4
tRNA Processing	2/65	0.47769479432547746	0.5847745738753977	0	0	1.2595980921104073	0.9305699797626648	EPRS1;TSEN2
GTP Hydrolysis and Joining of the 60S Ribosomal Subunit	2/65	0.47769479432547746	0.5847745738753977	0	0	1.2595980921104073	0.9305699797626648	RPS14;EIF2S1
L13a-mediated Translational Silencing of Ceruloplasmin Expression	2/65	0.47769479432547746	0.5847745738753977	0	0	1.2595980921104073	0.9305699797626648	RPS14;EIF2S1
Stimuli-sensing Channels	2/66	0.4857026719426913	0.5938379683080417	0	0	1.2398399014778325	0.8953610827181744	MLKL;CLCA3P
Gap Junction Trafficking	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	TUBAL3
RHO GTPases Activate PKNs	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	H3-3A
RNA Polymerase I Transcription Initiation	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	TAF1B
RND2 GTPase Cycle	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	GOLGA3
Regulation of TNFR1 Signaling	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	TNFAIP3
Signaling by TGFBR3	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	SMAD3
TP53 Regulates Transcription of Cell Death Genes	1/27	0.48995682808704866	0.5938687571018111	0	0	1.5257985257985258	1.088562645145141	TNFRSF10C
Cell Junction Organization	2/67	0.4936338434529469	0.5968537123176468	0	0	1.2206896551724138	0.8617595877591789	CDH15;SDK2
RSV-host Interactions	2/67	0.4936338434529469	0.5968537123176468	0	0	1.2206896551724138	0.8617595877591789	STAT2;JAK1
SLC-mediated Transmembrane Transport	4/148	0.4959484514923654	0.5989156361388147	0	0	1.102035203520352	0.7728388689236885	SLC36A1;SLC44A4;SLC36A2;SLCO3A1
Mitotic Anaphase	3/108	0.49849404428727684	0.6012510988152062	0	0	1.1334744268077601	0.789083679321012	ANKLE2;TUBAL3;CENPP
Processing of Capped Intron-Containing Pre-mRNA	4/149	0.5012103222395339	0.6037864543645365	0	0	1.094366678047115	0.7559113057966496	ISY1;DHX38;U2AF1;SRSF5
Arachidonate Metabolism	1/28	0.5025283944383571	0.6038941463727445	0	0	1.4691964691964692	1.010958695357084	ALOX5
DNA Damage Bypass	1/28	0.5025283944383571	0.6038941463727445	0	0	1.4691964691964692	1.010958695357084	POLE
Chromatin Modifying Enzymes	3/109	0.5046534926453828	0.6042318919249834	0	0	1.122711390635919	0.7678035016111198	SMARCC2;TBL1XR1;CDK4
Chromatin Organization	3/109	0.5046534926453828	0.6042318919249834	0	0	1.122711390635919	0.7678035016111198	SMARCC2;TBL1XR1;CDK4
Mitotic Metaphase and Anaphase	3/109	0.5046534926453828	0.6042318919249834	0	0	1.122711390635919	0.7678035016111198	ANKLE2;TUBAL3;CENPP
Cap-dependent Translation Initiation	2/69	0.5092618453467634	0.6082677934093177	0	0	1.1841041099919123	0.7990251217927093	RPS14;EIF2S1
Eukaryotic Translation Initiation	2/69	0.5092618453467634	0.6082677934093177	0	0	1.1841041099919123	0.7990251217927093	RPS14;EIF2S1
rRNA Modification in the Nucleus and Cytosol	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	RPS14
Defective CFTR Causes Cystic Fibrosis	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	OS9
Gap Junction Trafficking and Regulation	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	TUBAL3
Hedgehog Ligand Biogenesis	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	OS9
Meiotic Synapsis	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	HSPA2
RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	H3-3A
Regulated Necrosis	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	MLKL
SARS-CoV-2 Modulates Host Translation Machinery	1/29	0.5147908361390124	0.6089523368527668	0	0	1.4166374166374167	0.9406396008065966	RPS14
Phospholipid Metabolism	3/112	0.5228937785277558	0.6177939715057499	0	0	1.0916072035338091	0.707772933805475	SLC44A4;CSNK2A2;PIP4K2C
Glycerophospholipid Biosynthesis	2/71	0.5245713216698108	0.6178961296090726	0	0	1.149639465981295	0.7417173549666629	SLC44A4;CSNK2A2
Formation of TC-NER Pre-Incision Complex	1/30	0.5267517361265542	0.6178961296090726	0	0	1.367703126323816	0.8767331690380289	ISY1
Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation	1/30	0.5267517361265542	0.6178961296090726	0	0	1.367703126323816	0.8767331690380289	ARSI
PLC Beta Mediated Events	1/30	0.5267517361265542	0.6178961296090726	0	0	1.367703126323816	0.8767331690380289	CAMK2A
RHOQ GTPase Cycle	1/30	0.5267517361265542	0.6178961296090726	0	0	1.367703126323816	0.8767331690380289	RAB7A
Sensory Processing of Sound by Outer Hair Cells of the Cochlea	1/30	0.5267517361265542	0.6178961296090726	0	0	1.367703126323816	0.8767331690380289	MYO1C
DNA Replication	2/72	0.5321046776412616	0.6228692053224539	0	0	1.1331456720619282	0.7149186543939553	POLE;H3-3A
Platelet Activation, Signaling and Aggregation	4/155	0.5322585274372953	0.6228692053224539	0	0	1.050488492557865	0.6624653076259807	GP9;TF;EGF;PRKCZ
Diseases Associated With Glycosaminoglycan Metabolism	1/31	0.5384184916483273	0.6256091930145459	0	0	1.322031122031122	0.8184947920593502	OMD
Interleukin-12 Signaling	1/31	0.5384184916483273	0.6256091930145459	0	0	1.322031122031122	0.8184947920593502	JAK1
MET Promotes Cell Motility	1/31	0.5384184916483273	0.6256091930145459	0	0	1.322031122031122	0.8184947920593502	COL24A1
NCAM1 Interactions	1/31	0.5384184916483273	0.6256091930145459	0	0	1.322031122031122	0.8184947920593502	COL9A2
SCF(Skp2)-mediated Degradation of P27 P21	1/31	0.5384184916483273	0.6256091930145459	0	0	1.322031122031122	0.8184947920593502	CDK4
TP53 Regulates Transcription of Cell Cycle Genes	1/31	0.5384184916483273	0.6256091930145459	0	0	1.322031122031122	0.8184947920593502	TFDP1
Programmed Cell Death	3/115	0.5407614749840547	0.6275897637654377	0	0	1.062169312169312	0.6529972567233854	TFDP1;MLKL;BCL2
Chondroitin Sulfate Dermatan Sulfate Metabolism	1/32	0.5497983190235407	0.6335893875734355	0	0	1.2793056986605373	0.7652854800086993	CHST11
G2 M DNA Damage Checkpoint	1/32	0.5497983190235407	0.6335893875734355	0	0	1.2793056986605373	0.7652854800086993	TOPBP1
Intraflagellar Transport	1/32	0.5497983190235407	0.6335893875734355	0	0	1.2793056986605373	0.7652854800086993	DYNC2I1
Regulation of PTEN Stability and Activity	1/32	0.5497983190235407	0.6335893875734355	0	0	1.2793056986605373	0.7652854800086993	CSNK2A2
SUMOylation of Chromatin Organization Proteins	1/32	0.5497983190235407	0.6335893875734355	0	0	1.2793056986605373	0.7652854800086993	PIAS1
TNF Signaling	1/32	0.5497983190235407	0.6335893875734355	0	0	1.2793056986605373	0.7652854800086993	TNFAIP3
Deubiquitination	3/117	0.5524575125828199	0.635908354647438	0	0	1.043404808317089	0.6191342397030569	MBD6;SMAD3;TNFAIP3
Late Phase of HIV Life Cycle	2/75	0.5542119461768764	0.6371816878267479	0	0	1.0863755988933126	0.6411876684092185	CCNT2;VPS4B
Netrin-1 Signaling	1/33	0.5608982580213642	0.6423165325830762	0	0	1.2392506142506143	0.7165542210735909	AGAP2
Signaling by BRAF and RAF1 Fusions	1/33	0.5608982580213642	0.6423165325830762	0	0	1.2392506142506143	0.7165542210735909	CAMK2A
TP53 Regulates Transcription of DNA Repair Genes	1/33	0.5608982580213642	0.6423165325830762	0	0	1.2392506142506143	0.7165542210735909	CCNT2
SARS-CoV-1 Infection	2/76	0.5614152021848677	0.6423165325830762	0	0	1.0716282785248303	0.6186451502011994	RPS14;SMAD3
G Alpha (I) Signalling Events	5/203	0.5619452879160178	0.6423165325830762	0	0	1.0009524525653557	0.576899733075053	NPY;CAMK2A;LPAR1;TAS1R2;RGS12
Ion Channel Transport	3/119	0.5639756045839445	0.6438885241649447	0	0	1.025287356321839	0.587227471461374	MLKL;CAMK2A;CLCA3P
ABC Transporter Disorders	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	OS9
Formation of RNA Pol II Elongation Complex	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	CCNT2
G-protein Mediated Events	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	CAMK2A
HCMV Late Events	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	CHMP1A
Heparan Sulfate Heparin (HS-GAG) Metabolism	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	NDST1
Neurotransmitter Release Cycle	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	SYT1
RNA Polymerase II Transcription Elongation	1/34	0.571725175855503	0.6474721749607828	0	0	1.2016231107140198	0.6718237139341181	CCNT2
Neuronal System	6/248	0.5741520353660697	0.6494723253910777	0	0	0.9824842728506229	0.5451422530403397	SYT1;TUBAL3;RPS6KA2;CAMK2A;GRIK3;NRXN3
Adherens Junctions Interactions	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	CDH15
Ca2+ Pathway	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	CAMK2A
Complex I Biogenesis	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	ACAD9
Ion Homeostasis	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	CAMK2A
Loss of Nlp From Mitotic Centrosomes	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	DCTN2
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	DCTN2
MAP Kinase Activation	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	RPS6KA2
Sensory Processing of Sound by Inner Hair Cells of the Cochlea	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	MYO1C
The Role of GTSE1 in G2 M Progression After G2 Checkpoint	1/35	0.5822857720544329	0.6519213142705097	0	0	1.1662089897384016	0.6306787479919141	TUBAL3
Cardiac Conduction	2/80	0.5893907303667751	0.6591252422645506	0	0	1.0164203612479474	0.5373468216880117	SCN9A;CAMK2A
